id,area_sqft,bedrooms,bathrooms,age_years,distance_km,quality,garage_spaces,has_pool,lot_sqft,price
2032,808,1,1,1,35.9,5,1,0,8017,118200
2033,1067,1,1,13,0.6,6,1,0,3710,331600
2034,927,2,2,53,2.1,10,2,0,3288,278000
2035,2433,4,2,33,20.1,6,2,0,7147,290500
2036,2168,4,3,24,9.9,3,0,0,6834,339000
2037,1292,3,2,29,16.3,5,1,0,5022,205000
2038,1083,2,1,38,31.9,5,0,0,8446,107700
2039,2095,3,1,50,4.1,5,0,0,4208,365200
2040,2787,5,2,12,1.7,3,3,0,7464,581300
2041,2478,3,2,51,14.1,6,3,0,11406,302500
2042,1424,2,2,67,21.2,10,3,0,7490,232800
2043,2978,6,4,72,16.4,3,1,0,8136,354500
2044,1903,3,2,83,0.5,5,2,0,6323,421900
2045,2431,4,4,30,27.3,6,3,0,12133,314100
2046,1436,3,2,60,4.2,6,2,1,3844,357200
2047,2094,3,2,12,10.2,7,2,0,9055,389300
2048,1385,1,1,46,22.7,7,2,0,6648,190900
2049,3090,5,4,53,5.9,10,1,0,8701,692100
2050,2157,3,2,5,34.4,4,1,0,12058,226700
2051,2471,5,3,31,7.6,9,1,1,4812,564700
2052,2066,3,2,56,25.0,5,2,1,9064,224800
2053,2618,3,2,19,6.5,3,2,0,6634,445700
2054,2681,5,3,61,3.5,6,2,0,10248,533100
2055,2829,5,3,24,10.1,3,2,0,10247,365500
2056,1511,3,2,53,15.5,7,2,0,7348,236000
2057,1764,2,2,11,1.0,7,1,0,4596,465800
2058,2798,4,2,81,37.0,4,0,0,16212,248000
2059,1343,2,1,15,1.3,6,1,0,2057,336800
2060,2075,4,3,52,4.7,6,0,0,7330,386200
2061,1683,2,1,26,3.8,8,1,0,2944,405900
2062,2201,3,3,3,34.5,6,2,0,10663,226800
2063,1422,2,2,24,7.7,7,2,0,6153,337100
2064,833,2,2,33,10.9,6,1,0,3911,175500
2065,2450,4,4,71,11.6,8,2,0,8020,410700
2066,2225,3,3,71,2.8,6,2,0,6867,502800
2067,2416,4,3,60,20.9,6,3,0,12814,319900
2068,2703,4,3,23,27.3,6,1,0,10645,359100
2069,1910,3,3,13,24.9,7,1,0,7315,287600
2070,1941,3,3,82,24.5,1,1,1,8821,210500
2071,490,2,2,38,4.2,7,1,0,1596,153200
2072,2160,4,2,72,19.7,7,0,0,10056,286000
2073,2013,4,3,65,1.1,8,2,0,3748,564200
2074,2123,3,3,82,5.3,5,0,0,6307,370100
2075,1907,3,2,40,6.4,5,3,0,4537,414900
2076,1765,3,2,67,3.8,7,3,0,4240,389100
2077,1797,3,2,49,9.5,5,1,0,5910,315600
2078,2285,3,2,48,7.3,5,1,0,8521,382200
2079,2026,2,1,78,38.0,6,1,0,14095,212000
2080,970,1,1,16,33.1,6,2,0,9051,133800
2081,2113,4,3,56,28.8,5,0,0,8704,234500
2082,1566,2,2,13,9.1,10,0,0,6289,350900
2083,2408,4,2,60,31.8,7,1,0,9150,270600
2084,2509,4,4,26,12.8,7,0,0,9308,408400
2085,2958,4,3,53,5.8,6,1,0,5758,524300
2086,2546,5,4,43,9.4,8,1,0,10584,513500
2087,2150,3,2,9,17.0,7,2,0,9197,277700
2088,1997,4,3,7,12.5,6,1,0,4881,353300
2089,1831,3,2,76,27.1,7,1,0,11434,224800
2090,2196,4,3,25,34.7,7,0,0,11557,268400
2091,2571,4,3,14,7.6,9,1,0,8785,596700
2092,2190,3,1,15,0.5,9,3,0,5254,671100
2093,783,1,1,37,19.8,6,0,0,5643,92000
2094,1182,2,2,29,27.2,6,1,1,7363,175700
2095,1823,4,3,60,0.5,5,0,0,5818,485600
2096,989,2,1,55,5.9,9,1,0,3711,238500
2097,2268,4,2,48,21.8,4,0,0,12237,234200
2098,1337,2,2,4,0.5,5,2,0,5102,415900
2099,2104,4,3,13,31.0,4,1,0,9919,264500
2100,1564,2,2,65,6.9,6,1,1,4221,327100
2101,710,3,3,45,30.9,5,1,0,7224,108100
2102,1795,3,3,55,7.5,10,1,0,4171,424500
2103,2852,4,2,81,8.1,7,0,0,9542,455900
2104,1670,2,1,69,2.4,9,1,0,6756,467400
2105,1543,3,2,30,27.7,9,2,0,10781,225900
2106,2100,3,3,11,22.2,5,0,0,9796,245200
2107,2547,4,2,59,11.7,7,2,0,10304,375600
2108,2023,3,2,9,13.7,6,3,0,9576,315100
2109,1968,3,3,0,17.2,6,1,0,8247,324700
2110,1283,2,2,52,8.3,6,1,0,3869,249500
2111,2525,5,4,32,6.6,6,0,0,5019,451200
2112,1040,2,1,44,3.7,5,3,0,3019,248200
2113,2015,3,1,63,13.6,8,1,1,5876,324200
2114,450,1,1,20,2.4,5,1,0,1628,142000
2115,2706,5,3,16,37.4,8,2,1,13680,410800
2116,1328,2,1,32,1.6,5,1,0,4495,276600
2117,2425,5,3,77,3.8,8,2,0,7310,560600
2118,1706,3,3,36,12.1,6,1,0,7009,302200
2119,881,2,1,12,10.6,7,2,0,3677,195000
2120,2269,4,2,38,13.5,6,2,0,9838,324300
2121,1715,4,3,29,14.3,8,2,0,7957,326400
2122,3039,4,2,10,28.2,3,1,0,10226,274500
2123,710,2,1,44,5.3,6,2,0,2527,186900
2124,1743,3,2,39,7.6,8,1,0,6411,364600
2125,2119,4,3,62,17.2,4,1,0,6780,261500
2126,1856,3,2,67,2.8,8,1,1,7409,464500
2127,2975,5,2,41,8.2,8,1,1,7506,581700
2128,1671,3,1,33,23.9,6,2,1,7999,227700
2129,1893,2,1,21,35.0,6,2,0,10627,213400
2130,1145,1,1,62,1.6,7,1,0,1980,239900
2131,2325,4,3,65,25.5,6,1,0,8697,289500
2132,2097,4,3,13,27.0,5,1,0,12132,270300
2133,2160,3,1,3,5.1,7,2,0,5163,488100
2134,527,1,1,36,1.9,6,1,0,2037,156300
2135,2061,3,3,29,10.8,4,0,0,6638,309800
2136,2345,3,3,5,11.5,4,3,1,10378,415900
2137,1802,3,2,52,31.4,8,1,1,8338,241500
2138,2990,5,3,67,6.1,5,0,0,6982,532700
2139,1589,3,2,24,5.8,5,2,1,3531,376100
2140,3065,6,4,85,36.1,4,1,0,11072,304400
2141,1514,2,2,13,6.7,8,1,0,6035,366500
2142,1629,1,1,73,2.9,9,0,0,3826,365800
2143,2214,3,2,73,15.4,7,2,0,11072,316000
2144,1879,2,2,11,16.7,6,1,0,6810,284900
2145,2435,4,3,21,3.8,5,1,0,5473,517600
2146,2304,3,3,8,23.3,7,2,0,8187,286500
2147,1384,2,2,54,3.6,10,3,1,5365,392800
2148,2456,3,2,7,25.0,10,1,0,12949,323800
2149,2759,5,4,18,13.7,8,2,0,7168,466600
2150,1821,2,2,61,19.7,7,1,0,10323,231700
2151,2040,3,2,53,27.5,7,1,0,9648,226000
2152,3307,5,3,28,8.6,5,3,0,13281,554700
2153,1860,3,3,15,24.2,7,1,0,8068,285800
2154,1556,3,2,49,24.6,4,1,0,7251,171000
2155,1754,2,2,52,17.2,5,2,0,5426,240300
2156,2966,5,3,26,37.5,7,1,0,11207,354300
2157,2669,4,2,67,35.3,7,2,0,15965,306000
2158,1604,2,1,59,33.1,5,1,0,9833,164200
2159,874,2,2,14,1.2,1,0,1,3021,251300
2160,622,2,2,9,8.1,5,2,1,3036,217600
2161,1307,2,1,41,22.2,5,2,0,6986,158600
2162,2225,4,3,5,8.3,6,2,0,7260,455700
2163,1321,2,1,46,0.8,7,1,0,3280,359300
2164,1686,3,3,54,7.1,4,2,0,3624,282800
2165,2213,4,3,59,18.8,8,2,0,6520,326200
2166,1648,2,2,5,9.6,6,0,0,4391,315100
2167,814,2,1,42,7.7,6,2,1,3654,208900
2168,1662,2,2,30,11.6,5,0,0,5015,221900
2169,570,1,1,24,3.5,5,2,0,1956,188400
2170,737,1,1,10,19.4,10,1,1,6256,174000
2171,1251,2,2,65,2.3,6,2,0,5113,304300
2172,2860,4,2,27,0.9,8,2,0,6390,758300
2173,1765,3,2,65,18.5,6,0,0,6798,211400
2174,2098,3,2,38,9.2,7,2,0,8829,423900
2175,1413,3,1,30,14.6,5,3,0,6349,231900
2176,2394,4,2,10,1.7,5,2,0,7721,594100
2177,2043,4,2,49,2.1,8,2,0,6335,495200
2178,2126,3,1,49,16.5,5,1,0,8982,283000
2179,1301,2,2,50,12.2,6,2,0,6917,231600
2180,1633,3,2,21,4.7,4,1,0,5240,302300
2181,2416,4,3,30,13.0,6,1,0,8429,383300
2182,1264,2,1,83,26.2,6,1,0,8829,162000
2183,2885,5,4,42,3.4,6,2,0,10740,635000
2184,1872,3,2,8,6.5,6,1,0,8253,414100
2185,841,1,1,56,23.7,6,1,0,5861,102500
2186,2707,4,2,32,9.3,6,2,0,7735,439000
2187,971,3,3,17,7.7,6,2,1,4258,277100
2188,2251,4,3,84,6.6,4,1,0,8388,400400
2189,1635,3,2,61,4.6,4,1,0,3346,289700
2190,1647,2,2,73,15.9,6,2,0,5966,218500
2191,450,1,1,27,30.5,7,2,0,6500,83500
2192,2477,5,3,73,5.4,8,3,0,8502,576800
2193,1066,2,2,72,31.2,10,1,0,9497,169900
2194,1468,2,1,24,0.8,8,0,0,2561,368500
2195,1144,2,2,78,13.4,3,2,1,6525,189200
2196,2936,5,2,41,3.0,4,1,0,4489,471600
2197,1473,1,1,42,19.5,7,1,0,6860,196200
2198,1194,3,2,46,10.1,7,1,0,5195,252000
2199,2719,4,3,23,11.5,10,1,0,7471,484500
2200,2460,4,3,53,37.5,7,1,0,13472,290800
2201,2171,3,2,36,35.6,7,1,0,13892,248300
2202,1696,2,2,29,37.1,6,0,0,11697,194000
2203,1523,3,1,44,38.2,4,0,0,10886,144100
2204,2001,4,3,60,1.3,9,2,0,5590,572900
2205,1902,2,1,70,0.6,6,1,0,6661,414400
2206,2372,4,2,81,13.3,9,3,0,7209,441800
2207,2648,4,2,35,1.9,6,0,0,8924,628000
2208,2544,4,3,36,19.1,4,1,0,11809,286600
2209,1536,3,1,30,2.3,6,1,0,4171,367100
2210,2254,4,3,54,1.0,8,0,0,3474,556400
2211,1741,2,1,46,15.7,5,1,0,8515,191400
2212,2459,4,3,53,25.3,6,1,0,10717,278400
2213,1773,3,2,76,33.7,3,0,0,10510,165900
2214,2243,4,3,3,6.3,6,1,0,7819,490600
2215,2173,3,2,52,1.0,5,1,1,5166,536500
2216,2454,4,2,29,6.7,4,0,0,4910,408600
2217,1887,4,3,28,35.8,5,2,0,10922,239100
2218,1656,3,2,55,6.9,5,2,0,5752,299900
2219,1430,3,2,26,11.9,9,1,0,4113,295000
2220,2967,4,2,80,0.8,6,1,0,7654,612500
2221,1867,4,3,21,16.8,8,2,0,6140,318400
2222,1671,3,2,78,35.1,8,1,0,10437,206600
2223,2095,3,2,25,2.8,7,2,0,8067,453300
2224,1970,5,3,27,7.8,6,1,0,4920,415500
2225,2117,3,3,25,28.6,4,2,0,9042,250100
2226,2660,5,3,41,14.3,4,0,0,11031,328400
2227,2775,5,4,83,4.1,5,3,0,8512,576900
2228,2332,4,2,56,0.9,5,1,0,6999,488500
2229,1091,2,1,19,0.5,7,2,0,3805,326300
2230,2433,4,3,37,12.8,8,0,1,11024,400900
2231,1480,3,2,63,14.7,8,0,1,7105,245500
2232,2207,3,2,12,23.2,5,0,1,11350,277800
2233,1521,2,2,70,36.8,6,2,0,10214,192300
2234,1820,3,2,45,6.4,7,1,0,6710,377000
2235,2447,4,3,55,37.5,4,2,0,10070,234000
2236,1780,2,1,66,35.4,6,0,0,9117,188100
2237,2536,3,2,77,6.7,7,1,0,7873,427500
2238,1112,2,1,59,8.4,4,2,1,4841,196200
2239,680,1,1,20,13.5,5,1,0,4284,122800
2240,1899,3,1,85,2.2,5,3,0,7270,382900
2241,1969,4,2,25,28.6,8,1,1,10783,289900
2242,2267,4,3,46,12.2,6,2,0,5364,356700
2243,1343,3,3,77,19.0,9,1,0,7592,210500
2244,1271,1,2,51,23.9,9,1,0,7368,176600
2245,1843,4,4,32,16.9,8,1,0,6214,306600
2246,2451,4,2,51,12.7,7,1,0,10372,365600
2247,1418,2,2,82,23.5,5,1,0,7111,157400
2248,1299,3,2,49,35.6,9,2,0,8309,179100
2249,1287,3,3,81,18.5,6,3,1,7709,259300
2250,1501,3,3,14,23.5,8,2,0,8705,265000
2251,2276,3,2,19,8.2,3,1,0,8285,365800
2252,1801,3,2,76,5.0,6,1,0,5874,383700
2253,1710,3,3,35,2.4,4,1,0,6683,388200
2254,1586,3,3,37,30.5,5,1,0,8315,217200
2255,1107,2,2,64,34.0,9,3,0,8754,168700
2256,2477,4,3,39,22.6,8,0,0,11956,335600
2257,1977,3,2,29,1.5,6,1,0,5244,506100
2258,2413,3,2,48,32.7,6,1,0,12900,271000
2259,2851,5,3,30,28.7,9,0,0,9269,352600
2260,2220,5,4,81,5.4,4,2,0,9343,426700
2261,1381,3,2,64,20.1,7,3,0,7828,214300
2262,1015,2,1,4,15.5,8,2,0,6508,206700
2263,1430,2,1,35,2.9,9,1,0,4689,394500
2264,1842,2,1,54,1.5,7,2,0,5687,402100
2265,2146,3,1,53,3.9,7,1,0,8034,436900
2266,1673,3,2,80,5.2,5,2,0,4885,325400
2267,1868,3,2,70,2.6,6,1,1,4773,485700
2268,1887,3,1,42,25.8,7,2,0,9025,237000
2269,2017,4,2,76,19.3,7,1,0,8574,287500
2270,1141,2,2,85,1.0,7,2,0,4468,325300
2271,1651,3,3,30,4.9,5,0,0,6625,332500
2272,2283,3,3,9,5.1,9,1,0,3917,561800
2273,2409,3,2,14,7.6,8,0,0,5611,467000
2274,2712,6,4,66,17.8,5,3,0,9113,357200
2275,1101,1,1,48,5.5,6,0,0,4027,192600
2276,2962,4,3,23,37.4,8,2,0,12058,383200
2277,2229,4,3,30,27.9,8,1,0,12215,283900
2278,1933,3,3,40,29.9,3,2,0,8848,198000
2279,857,2,2,35,16.4,6,1,1,4519,181600
2280,1215,3,2,83,8.6,6,1,0,4192,212600
2281,2219,4,3,40,28.2,6,2,0,9225,267200
2282,1769,3,2,50,0.8,7,3,0,3778,520400
2283,2322,2,1,44,4.7,8,2,0,8122,438300
2284,1865,3,2,52,9.2,4,2,1,6044,351300
2285,2563,6,4,55,24.9,8,1,1,13563,404300
2286,2239,4,3,52,16.3,8,2,0,7889,303500
2287,2225,3,2,59,18.6,6,1,0,10440,287600
2288,1540,2,2,73,19.4,8,1,0,6836,211600
2289,1480,3,2,55,15.0,4,2,0,6640,246200
2290,2134,4,3,14,30.7,4,1,0,12161,252200
2291,1639,3,3,15,23.7,2,1,0,9248,193600
2292,1408,1,1,62,13.4,5,2,0,4247,182300
2293,2953,5,3,60,5.9,6,0,0,11809,535200
2294,771,1,2,69,2.9,4,1,0,2426,193900
2295,2182,3,2,6,22.7,9,0,1,9471,325500
2296,1995,3,2,59,17.1,5,0,0,7279,247100
2297,1925,4,3,67,10.2,4,2,0,8255,315500
2298,1774,4,3,56,3.0,5,2,0,6494,394200
2299,1869,3,2,38,6.6,6,1,0,5944,386800
2300,2434,4,3,76,3.3,7,2,1,7503,620100
2301,2372,4,3,56,21.6,9,2,1,8650,340500
2302,2107,4,3,28,2.3,9,2,0,5868,532000
2303,2413,3,2,6,11.1,6,2,0,7626,411400
2304,1099,3,2,65,24.4,7,3,0,7199,173100
2305,2222,4,3,11,22.4,9,1,0,7811,330300
2306,2746,5,4,60,10.6,7,3,1,9803,474300
2307,875,2,1,38,4.5,7,1,0,1960,200800
2308,450,1,1,26,12.8,9,2,0,3651,118700
2309,913,1,1,32,1.0,3,1,0,1734,200200
2310,1700,2,1,4,19.6,5,1,1,7789,258600
2311,1871,3,3,57,21.9,9,2,0,6973,288200
2312,2234,4,3,36,6.9,7,2,0,5010,439100
2313,2496,4,2,53,1.6,5,2,0,5572,514000
2314,2915,5,3,47,7.6,7,2,0,11285,544700
2315,1433,2,1,56,7.1,4,2,1,6590,282800
2316,3315,5,3,54,3.6,4,3,0,8037,661300
2317,1892,3,3,8,1.3,5,1,0,4053,465400
2318,1404,1,1,31,0.6,6,1,0,2829,304100
2319,1752,4,3,4,3.2,9,2,1,4490,567400
2320,1668,3,2,55,37.8,5,2,0,12949,200800
2321,2433,4,3,76,5.1,4,1,0,9854,424700
2322,2633,5,3,33,0.6,7,1,0,5006,724500
2323,2202,4,3,62,4.5,8,1,1,4910,561100
2324,1834,3,2,73,29.3,6,1,0,10359,239000
2325,1432,2,2,73,35.1,6,2,0,9283,169900
2326,2016,3,2,52,0.9,6,1,0,7215,495500
2327,2128,3,2,39,11.7,6,0,0,8678,351100
2328,454,1,1,47,28.0,7,3,0,6610,93800
2329,3206,6,4,39,24.3,6,2,0,14855,394800
2330,2040,3,2,41,0.6,6,2,0,5352,475400
2331,565,1,1,6,23.0,3,1,0,5102,111900
2332,1901,3,2,38,3.0,6,1,0,3353,396200
2333,2383,4,3,62,5.0,7,3,0,5894,520700
2334,1129,1,1,44,24.8,5,1,0,8144,125900
2335,2281,3,2,35,0.9,7,2,0,7059,614900
2336,2797,4,3,47,10.7,2,2,0,6943,372100
2337,2763,4,3,57,29.7,6,1,0,9732,272900
2338,2150,5,3,38,11.8,5,2,0,8004,342100
2339,1976,3,2,49,0.7,7,1,0,6996,458900
2340,731,1,1,27,2.4,5,1,0,2864,199300
2341,2429,4,3,73,19.2,5,2,0,10641,278500
2342,1597,2,2,71,2.4,3,3,1,3774,368500
2343,1885,3,3,36,2.1,4,3,0,4044,444700
2344,1629,3,2,83,8.2,7,2,0,7247,329900
2345,1350,1,1,2,12.3,6,2,0,5910,242100
2346,1254,2,1,68,17.2,4,1,0,4904,157300
2347,1470,3,2,15,29.2,7,1,0,7400,198100
2348,1506,3,3,43,2.4,6,1,0,6020,376300
2349,2829,5,3,56,21.3,6,1,0,8177,368500
2350,1830,3,2,10,35.5,10,2,0,11617,258800
2351,2045,3,2,5,35.7,5,1,0,10263,250800
2352,1381,3,2,68,38.3,9,2,1,9308,199300
2353,2912,4,3,77,25.4,7,0,0,14042,333300
2354,2217,4,3,71,13.1,8,2,0,5526,376000
2355,2134,5,2,18,26.6,7,1,0,9466,264300
2356,3370,6,3,84,9.6,7,3,0,13579,621500
2357,2577,4,3,77,30.3,6,0,1,14049,286800
2358,969,2,1,53,36.8,7,1,0,9221,128300
2359,1165,2,1,11,0.7,6,0,0,4503,335200
2360,2228,5,3,26,23.0,4,1,0,7577,255700
2361,1194,2,1,75,19.4,6,1,0,6913,172400
2362,1364,2,2,58,15.2,5,2,0,6492,214100
2363,2798,5,3,3,4.8,8,2,0,7814,679100
2364,757,1,1,66,12.8,4,0,0,5137,100300
2365,1756,3,2,48,13.6,6,1,0,6960,274700
2366,2028,4,3,69,29.1,3,2,0,9577,199000
2367,3098,6,4,56,5.6,6,1,0,7486,545800
2368,1811,3,2,39,34.2,4,1,0,8635,189200
2369,2067,4,2,36,14.4,4,2,0,6502,296900
2370,704,1,1,45,21.4,4,1,0,4928,92300
2371,791,2,2,24,4.5,7,2,0,2870,236900
2372,2068,4,3,13,19.8,5,1,0,7601,301100
2373,1606,3,2,23,7.9,6,1,0,3930,294700
2374,3238,5,4,51,3.9,8,2,0,8051,703800
2375,2811,4,2,43,25.1,8,2,0,14315,347600
2376,2605,4,2,84,28.6,5,2,1,13694,305700
2377,2198,3,2,47,27.7,7,1,0,13181,275400
2378,1773,3,2,50,23.9,8,2,0,9923,248200
2379,1728,3,2,68,16.2,10,3,0,9278,291800
2380,2179,4,3,83,23.8,8,2,0,9700,284000
2381,2041,3,2,26,3.1,7,1,0,3970,448300
2382,1371,2,1,69,23.2,6,1,0,7776,172400
2383,1438,2,2,0,23.6,4,2,0,8730,225200
2384,2395,5,4,74,2.9,6,1,1,3978,493100
2385,2023,3,2,76,16.9,6,1,0,9161,289800
2386,2912,4,2,34,15.6,6,2,0,12511,419900
2387,2092,4,4,31,3.6,5,2,0,3588,505500
2388,1958,3,1,20,24.4,8,1,0,8537,259700
2389,2040,2,1,9,19.5,9,1,0,8713,290700
2390,1532,4,3,54,9.7,6,2,0,5275,249800
2391,3023,4,3,38,20.0,4,3,0,13293,333700
2392,1774,3,3,29,5.3,6,1,0,7444,360700
2393,1676,3,2,1,33.7,6,2,0,9860,240100
2394,1976,3,2,8,20.1,6,1,0,9030,281000
2395,1515,3,2,75,19.6,7,1,0,5829,233200
2396,2312,4,2,55,15.5,6,1,1,8374,330400
2397,950,2,1,56,5.0,7,1,0,4103,205900
2398,2389,4,2,84,9.3,5,1,0,8793,408200
2399,1418,2,2,24,5.1,6,2,0,4478,337200
2400,2067,3,2,22,3.6,7,2,1,4969,510700
2401,2483,4,3,84,7.6,5,0,0,8691,430600
2402,654,1,1,61,0.9,5,3,0,1472,185000
2403,1963,3,2,25,2.3,5,1,0,4205,486000
2404,1200,3,2,84,1.5,4,2,0,3345,274400
2405,1656,3,3,52,26.8,6,1,0,8260,234700
2406,1417,3,2,51,3.7,3,0,0,3640,248100
2407,2090,4,2,33,37.5,7,2,0,11127,265600
2408,1304,2,2,68,15.7,6,2,0,5138,184300
2409,1726,3,2,71,3.1,5,2,0,6626,366400
2410,1691,3,2,58,15.4,3,2,0,5281,233200
2411,1951,3,1,24,18.4,7,3,0,6086,266400
2412,2725,5,3,4,2.8,6,1,0,8392,648100
2413,1898,3,2,21,5.7,5,1,0,5017,351500
2414,962,1,2,59,33.2,6,0,1,7651,134400
2415,1024,1,1,15,27.9,6,1,0,6898,134700
2416,1646,2,2,45,6.8,7,2,0,3784,327300
2417,2623,6,3,25,38.1,5,2,0,11473,286700
2418,1296,2,1,63,28.1,5,1,0,9409,147000
2419,2424,4,2,54,1.4,5,2,0,3695,513900
2420,1724,3,2,36,4.8,8,2,0,3579,352700
2421,1263,1,1,81,9.0,10,2,0,5616,249900
2422,1514,3,2,30,15.6,2,3,0,5622,181600
2423,1526,3,2,18,18.6,8,0,0,9028,249900
2424,1205,2,2,28,36.5,4,3,0,9963,169300
2425,1721,2,2,6,14.7,3,1,1,5433,268400
2426,1691,3,2,60,4.3,5,2,0,6293,320000
2427,1432,2,1,37,12.4,6,2,0,5283,241000
2428,1952,2,1,61,16.1,7,0,0,10002,261900
2429,1663,2,2,29,11.4,6,2,0,6752,275700
2430,1616,2,1,54,9.8,6,2,1,5264,297700
2431,517,1,1,29,33.6,7,2,0,6979,94100
2432,2668,4,3,68,5.8,3,3,0,7711,412200
2433,2922,4,4,47,0.5,7,2,0,6322,699700
2434,678,1,1,63,20.2,5,0,0,5252,85900
2435,2512,4,3,8,20.4,5,1,1,8053,373500
2436,1335,1,1,4,36.0,8,3,0,10127,198900
2437,2839,5,4,16,15.5,6,2,0,7436,463300
2438,1278,2,1,35,38.3,6,2,0,10629,142100
2439,1170,2,2,26,6.1,7,0,0,4719,257800
2440,2762,4,2,22,10.7,7,1,0,6129,444200
2441,1708,2,1,14,5.0,6,0,0,6796,351700
2442,1488,3,2,66,34.4,9,1,1,10767,207000
2443,2090,3,1,84,0.8,4,2,0,3292,410000
2444,1528,3,2,73,2.3,7,1,0,2469,381400
2445,1462,2,2,9,7.8,5,2,0,6328,285600
2446,1742,3,2,64,33.2,5,0,1,12590,199300
2447,3364,5,4,4,7.2,8,0,1,7314,706400
2448,2213,4,2,46,27.9,4,1,0,10165,237300
2449,2712,4,3,25,13.4,6,0,0,7175,392800
2450,894,1,1,31,4.6,7,1,0,3059,234000
2451,1315,2,2,21,27.6,8,2,0,8650,200000
2452,1589,3,3,76,37.2,9,1,0,9078,212500
2453,2195,4,2,22,3.6,6,1,0,8934,448800
2454,1926,4,4,59,7.7,7,2,0,4899,388300
2455,1991,2,2,82,9.2,4,3,0,5247,313100
2456,2117,3,2,6,2.1,7,2,0,4494,564600
2457,2891,4,2,11,14.1,6,1,0,6672,445200
2458,450,1,1,10,28.0,8,0,1,6082,105400
2459,1623,2,2,85,18.7,8,3,0,7579,275100
2460,2356,4,2,37,2.3,6,2,0,6427,511500
2461,1782,2,2,11,7.8,8,2,0,5527,396300
2462,1323,2,2,40,4.6,7,0,0,2603,297800
2463,897,2,1,14,37.8,7,0,0,9261,114000
2464,2656,4,4,30,24.3,5,2,0,8722,317600
2465,2241,5,3,63,11.4,5,1,0,9482,324500
2466,2345,4,3,52,24.2,8,1,0,9766,315900
2467,2939,4,4,61,15.4,8,2,0,9347,431700
2468,1188,2,2,19,8.8,3,2,0,4344,225700
2469,1331,2,2,5,11.5,4,2,0,6320,244100
2470,1913,3,2,58,7.5,10,1,0,6903,417400
2471,1486,2,1,34,19.9,4,1,1,6230,189600
2472,1055,2,1,16,15.3,4,3,0,4640,165200
2473,1142,2,1,76,11.4,6,1,0,5072,187300
2474,893,1,1,8,11.9,6,1,0,5164,177500
2475,2069,3,3,31,12.3,5,2,1,9879,390900
2476,1139,1,1,6,31.9,5,1,0,7335,125900
2477,2637,4,4,57,5.6,7,1,1,7517,579000
2478,2012,3,3,48,6.8,6,1,0,6791,323600
2479,673,2,1,34,18.8,7,1,0,5587,110200
2480,1260,1,1,33,5.1,6,3,0,4244,257600
2481,2646,5,4,42,13.5,6,2,0,8916,409400
2482,1972,2,2,33,0.8,7,2,1,5027,553800
2483,2714,4,3,2,33.1,5,3,1,14607,325600
2484,2893,4,3,65,35.8,5,1,1,14844,281800
2485,3229,5,3,37,24.6,5,1,0,14914,354900
2486,1166,3,2,52,2.9,5,0,0,4359,263000
2487,1717,2,2,74,8.2,6,1,0,7879,302100
2488,2451,5,2,30,13.8,7,1,0,6713,378200
2489,944,1,2,53,2.0,5,2,0,3118,252900
2490,1333,2,2,1,28.0,5,2,0,10085,185900
2491,1735,3,2,45,15.7,6,2,0,7130,273900
2492,1690,3,2,24,32.9,8,2,0,10010,259600
2493,1572,3,2,61,29.0,5,3,1,9559,194500
2494,1352,2,2,58,26.2,5,2,0,9647,183000
2495,3156,6,4,43,8.6,8,2,0,11464,554900
2496,1579,3,2,56,6.6,9,1,0,6744,326400
2497,1958,3,3,38,15.8,3,2,0,8852,247100
2498,2133,4,3,34,28.2,5,1,0,12021,252100
2499,1498,4,3,64,6.6,4,0,0,4781,292300
2500,2226,3,1,83,26.1,6,3,0,8958,273300
